Subject,Item,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Condition,Region,ReactionTime,Accuracy,precritRT
1,26,1637007368,44,1,8,dann,1637005450506,151,6,"","","",304,Lachend holte der Rentner das Zelt und dann schenkte er es dem Kind.,A,Post-spillover,,,335
1,27,1637007368,93,3,7,Lehrer,1637006713608,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,262,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Pre-critical_2,3403,1,314
1,27,1637007368,93,3,8,die,1637006713608,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,314,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Pre-critical,3403,1,314
1,27,1637007368,93,3,9,Limonade,1637006713608,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,253,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Critical,3403,1,314
1,27,1637007368,93,3,10,und,1637006713608,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,233,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Spillover,3403,1,314
1,27,1637007368,93,3,11,dann,1637006713608,153,9,D,Hat der Lehrer die Tasche aufgegeben?,continuation,325,Zurück in der Kantine unterrichtete der Lehrer die Limonade und dann suchte er seine Tasche.,C,Post-spillover,3403,1,314
1,28,1637007368,74,2,5,Mutter,1637006218041,152,7,"","","",306,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Pre-critical_2,,,354
1,28,1637007368,74,2,6,die,1637006218041,152,7,"","","",354,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Pre-critical,,,354
1,28,1637007368,74,2,7,Bergsteigerin,1637006218041,152,7,"","","",323,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Critical,,,354
1,28,1637007368,74,2,8,und,1637006218041,152,7,"","","",345,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Spillover,,,354
1,28,1637007368,74,2,9,hinterher,1637006218041,152,7,"","","",244,Im Krankenhaus verwünschte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.,B,Post-spillover,,,354
1,29,1637007368,78,2,4,Praktikantin,1637006326038,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,233,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Pre-critical_2,3708,1,242
1,29,1637007368,78,2,5,den,1637006326038,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,242,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Pre-critical,3708,1,242
1,29,1637007368,78,2,6,Förster,1637006326038,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,297,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Critical,3708,1,242
1,29,1637007368,78,2,7,und,1637006326038,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,222,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Spillover,3708,1,242
1,29,1637007368,78,2,8,anschließend,1637006326038,151,6,K,Hat sich die Praktikantin für das Fernglas bedankt?,continuation,243,Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.,A,Post-spillover,3708,1,242
1,30,1637007368,50,2,5,Richter,1637005654669,152,7,"","","",255,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Pre-critical_2,,,273
1,30,1637007368,50,2,6,den,1637005654669,152,7,"","","",273,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Pre-critical,,,273
1,30,1637007368,50,2,7,Staatsanwalt,1637005654669,152,7,"","","",284,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Critical,,,273
1,30,1637007368,50,2,8,und,1637005654669,152,7,"","","",333,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Spillover,,,273
1,30,1637007368,50,2,9,danach,1637005654669,152,7,"","","",406,Am Ende befragte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,B,Post-spillover,,,273
1,31,1637007368,14,1,4,Braut,1637004707876,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,507,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Pre-critical_2,2840,1,509
1,31,1637007368,14,1,5,den,1637004707876,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,509,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Pre-critical,2840,1,509
1,31,1637007368,14,1,6,Bräutigam,1637004707876,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,507,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Critical,2840,1,509
1,31,1637007368,14,1,7,und,1637004707876,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,507,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Spillover,2840,1,509
1,31,1637007368,14,1,8,dann,1637004707876,153,6,D,Hat der Pfarrer den Ring übergeben?,continuation,347,Glücklich vereinfachte die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,C,Post-spillover,2840,1,509
1,32,1637007368,31,1,4,Burgfräulein,1637005176955,151,6,"","","",436,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Pre-critical_2,,,283
1,32,1637007368,31,1,5,den,1637005176955,151,6,"","","",283,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Pre-critical,,,283
1,32,1637007368,31,1,6,Umhang,1637005176955,151,6,"","","",305,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Critical,,,283
1,32,1637007368,31,1,7,und,1637005176955,151,6,"","","",345,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Spillover,,,283
1,32,1637007368,31,1,8,dann,1637005176955,151,6,"","","",323,Daraufhin faltete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,A,Post-spillover,,,283
1,33,1637007368,27,1,4,Aufsichtsperson,1637005086741,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,285,Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,B,Pre-critical_2,4510,0,364
1,33,1637007368,27,1,5,die,1637005086741,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,364,Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,B,Pre-critical,4510,0,364
1,33,1637007368,27,1,6,Besucherin,1637005086741,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,335,Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,B,Critical,4510,0,364
1,33,1637007368,27,1,7,und,1637005086741,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,416,Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,B,Spillover,4510,0,364
1,33,1637007368,27,1,8,währenddessen,1637005086741,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,488,Daraufhin studierte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,B,Post-spillover,4510,0,364
1,34,1637007368,20,1,4,Händler,1637004910687,151,6,"","","",324,Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,A,Pre-critical_2,,,305
1,34,1637007368,20,1,5,die,1637004910687,151,6,"","","",305,Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,A,Pre-critical,,,305
1,34,1637007368,20,1,6,Sklaven,1637004910687,151,6,"","","",323,Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,A,Critical,,,305
1,34,1637007368,20,1,7,und,1637004910687,151,6,"","","",355,Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,A,Spillover,,,305
1,34,1637007368,20,1,8,anschließend,1637004910687,151,6,"","","",337,Dann grüßte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,A,Post-spillover,,,305
1,35,1637007368,69,2,4,Kind,1637006090246,153,6,K,Hat das Kind den Teddybären gebastelt?,manipulation,335,Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.,C,Pre-critical_2,2087,1,294
1,35,1637007368,69,2,5,den,1637006090246,153,6,K,Hat das Kind den Teddybären gebastelt?,manipulation,294,Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.,C,Pre-critical,2087,1,294
1,35,1637007368,69,2,6,Teddybären,1637006090246,153,6,K,Hat das Kind den Teddybären gebastelt?,manipulation,303,Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.,C,Critical,2087,1,294
1,35,1637007368,69,2,7,und,1637006090246,153,6,K,Hat das Kind den Teddybären gebastelt?,manipulation,295,Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.,C,Spillover,2087,1,294
1,35,1637007368,69,2,8,dann,1637006090246,153,6,K,Hat das Kind den Teddybären gebastelt?,manipulation,283,Dann bastelte das Kind den Teddybären und dann lachte es vor Freude.,C,Post-spillover,2087,1,294
1,36,1637007368,37,1,4,Hundeliebhaberin,1637005296758,152,6,"","","",222,Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,B,Pre-critical_2,,,305
1,36,1637007368,37,1,5,den,1637005296758,152,6,"","","",305,Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,B,Pre-critical,,,305
1,36,1637007368,37,1,6,Nachbarn,1637005296758,152,6,"","","",273,Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,B,Critical,,,305
1,36,1637007368,37,1,7,und,1637005296758,152,6,"","","",385,Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,B,Spillover,,,305
1,36,1637007368,37,1,8,außerdem,1637005296758,152,6,"","","",365,Daraufhin drückte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,B,Post-spillover,,,305
1,37,1637007368,73,2,4,Schuhverkäufer,1637006184251,153,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,385,Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,C,Pre-critical_2,3168,1,335
1,37,1637007368,73,2,5,den,1637006184251,153,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,335,Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,C,Pre-critical,3168,1,335
1,37,1637007368,73,2,6,Kunden,1637006184251,153,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,233,Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,C,Critical,3168,1,335
1,37,1637007368,73,2,7,und,1637006184251,153,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,374,Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,C,Spillover,3168,1,335
1,37,1637007368,73,2,8,sofort,1637006184251,153,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,435,Dann hinterlegte der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,C,Post-spillover,3168,1,335
1,38,1637007368,39,1,4,Eskimo,1637005333827,152,6,"","","",264,Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.,B,Pre-critical_2,,,324
1,38,1637007368,39,1,5,die,1637005333827,152,6,"","","",324,Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.,B,Pre-critical,,,324
1,38,1637007368,39,1,6,Freundin,1637005333827,152,6,"","","",295,Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.,B,Critical,,,324
1,38,1637007368,39,1,7,und,1637005333827,152,6,"","","",323,Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.,B,Spillover,,,324
1,38,1637007368,39,1,8,danach,1637005333827,152,6,"","","",346,Dann erschoss der Eskimo die Freundin und danach lud er sein Gewehr neu.,B,Post-spillover,,,324
1,39,1637007368,40,1,4,Tänzerin,1637005352311,152,6,D,Hat die Babysitterin die Tochter umarmt?,manipulation,232,Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,B,Pre-critical_2,4053,1,276
1,39,1637007368,40,1,5,die,1637005352311,152,6,D,Hat die Babysitterin die Tochter umarmt?,manipulation,276,Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,B,Pre-critical,4053,1,276
1,39,1637007368,40,1,6,Babysitterin,1637005352311,152,6,D,Hat die Babysitterin die Tochter umarmt?,manipulation,272,Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,B,Critical,4053,1,276
1,39,1637007368,40,1,7,und,1637005352311,152,6,D,Hat die Babysitterin die Tochter umarmt?,manipulation,346,Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,B,Spillover,4053,1,276
1,39,1637007368,40,1,8,anschließend,1637005352311,152,6,D,Hat die Babysitterin die Tochter umarmt?,manipulation,384,Dann umarmte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,B,Post-spillover,4053,1,276
1,40,1637007368,115,3,6,mit,1637007170185,153,8,"","","",191,Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,C,Pre-critical_2,,,192
1,40,1637007368,115,3,7,dem,1637007170185,153,8,"","","",192,Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,C,Pre-critical,,,192
1,40,1637007368,115,3,8,Präsidenten,1637007170185,153,8,"","","",193,Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,C,Critical,,,192
1,40,1637007368,115,3,9,und,1637007170185,153,8,"","","",202,Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,C,Spillover,,,192
1,40,1637007368,115,3,10,dabei,1637007170185,153,8,"","","",244,Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,C,Post-spillover,,,192
1,41,1637007368,96,3,5,Trainerin,1637006779096,151,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,292,Im Hotel polierte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,A,Pre-critical_2,2947,1,345
1,41,1637007368,96,3,6,den,1637006779096,151,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,345,Im Hotel polierte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,A,Pre-critical,2947,1,345
1,41,1637007368,96,3,7,Pokal,1637006779096,151,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,538,Im Hotel polierte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,A,Critical,2947,1,345
1,41,1637007368,96,3,8,und,1637006779096,151,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,232,Im Hotel polierte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,A,Spillover,2947,1,345
1,41,1637007368,96,3,9,anschließend,1637006779096,151,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,395,Im Hotel polierte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,A,Post-spillover,2947,1,345
1,42,1637007368,35,1,4,Autor,1637005258634,152,6,"","","",266,Daraufhin tätschelte der Autor den Ball und wieder warf er ihn einige Meter weit.,B,Pre-critical_2,,,282
1,42,1637007368,35,1,5,den,1637005258634,152,6,"","","",282,Daraufhin tätschelte der Autor den Ball und wieder warf er ihn einige Meter weit.,B,Pre-critical,,,282
1,42,1637007368,35,1,6,Ball,1637005258634,152,6,"","","",365,Daraufhin tätschelte der Autor den Ball und wieder warf er ihn einige Meter weit.,B,Critical,,,282
1,42,1637007368,35,1,7,und,1637005258634,152,6,"","","",293,Daraufhin tätschelte der Autor den Ball und wieder warf er ihn einige Meter weit.,B,Spillover,,,282
1,42,1637007368,35,1,8,wieder,1637005258634,152,6,"","","",396,Daraufhin tätschelte der Autor den Ball und wieder warf er ihn einige Meter weit.,B,Post-spillover,,,282
1,43,1637007368,116,3,4,Oma,1637007181236,151,6,D,Hat die Oma das Kaninchen gekitzelt?,manipulation,184,Daraufhin fütterte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,A,Pre-critical_2,2063,1,172
1,43,1637007368,116,3,5,das,1637007181236,151,6,D,Hat die Oma das Kaninchen gekitzelt?,manipulation,172,Daraufhin fütterte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,A,Pre-critical,2063,1,172
1,43,1637007368,116,3,6,Kaninchen,1637007181236,151,6,D,Hat die Oma das Kaninchen gekitzelt?,manipulation,222,Daraufhin fütterte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,A,Critical,2063,1,172
1,43,1637007368,116,3,7,und,1637007181236,151,6,D,Hat die Oma das Kaninchen gekitzelt?,manipulation,232,Daraufhin fütterte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,A,Spillover,2063,1,172
1,43,1637007368,116,3,8,nebenbei,1637007181236,151,6,D,Hat die Oma das Kaninchen gekitzelt?,manipulation,182,Daraufhin fütterte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,A,Post-spillover,2063,1,172
1,44,1637007368,65,2,4,Geschäftsführer,1637006007983,153,6,"","","",293,Letztendlich reparierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,C,Pre-critical_2,,,273
