Stimulus;Stimulus_tf;Stimulus_tf_sep;target_distractor;GPT2_s;GPT2_s_sep;BPE_split
In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung besorgte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.;In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung besorgte der Urlauber den Flyer;In einer fremden Stadt buchte ein Urlauber eine Stadtführung . Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer . Der Guide erklärte dem verwunderten Urlauber , dass der Flyer zusätzliche Informationen enthalte , auf die er selbst während der Führung nicht eingehen werde . Der Urlauber freute sich über den Flyer und dankte dem Guide . Nach der Führung besorgte der Urlauber den Flyer;Flyer;0.23634915053844452;0.1539989411830902;1
In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung besorgte der Urlauber den Guide und dann machte er sich auf den Weg zu seinem Hotel.;In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung besorgte der Urlauber den Guide;In einer fremden Stadt buchte ein Urlauber eine Stadtführung . Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer . Der Guide erklärte dem verwunderten Urlauber , dass der Flyer zusätzliche Informationen enthalte , auf die er selbst während der Führung nicht eingehen werde . Der Urlauber freute sich über den Flyer und dankte dem Guide . Nach der Führung besorgte der Urlauber den Guide;Guide;10.196249961853027;9.783524513244629;1
In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung kochte der Urlauber den Flyer und dann machte er sich auf den Weg zu seinem Hotel.;In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung kochte der Urlauber den Flyer;In einer fremden Stadt buchte ein Urlauber eine Stadtführung . Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer . Der Guide erklärte dem verwunderten Urlauber , dass der Flyer zusätzliche Informationen enthalte , auf die er selbst während der Führung nicht eingehen werde . Der Urlauber freute sich über den Flyer und dankte dem Guide . Nach der Führung kochte der Urlauber den Flyer;Flyer;0.36544570326805115;0.5063359141349792;1
In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung kochte der Urlauber den Guide und dann machte er sich auf den Weg zu seinem Hotel.;In einer fremden Stadt buchte ein Urlauber eine Stadtführung. Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer. Der Guide erklärte dem verwunderten Urlauber, dass der Flyer zusätzliche Informationen enthalte, auf die er selbst während der Führung nicht eingehen werde. Der Urlauber freute sich über den Flyer und dankte dem Guide. Nach der Führung kochte der Urlauber den Guide;In einer fremden Stadt buchte ein Urlauber eine Stadtführung . Der Guide freute sich über das Interesse des Urlaubers und schenkte ihm noch einen Flyer . Der Guide erklärte dem verwunderten Urlauber , dass der Flyer zusätzliche Informationen enthalte , auf die er selbst während der Führung nicht eingehen werde . Der Urlauber freute sich über den Flyer und dankte dem Guide . Nach der Führung kochte der Urlauber den Guide;Guide;11.149253845214844;8.54805850982666;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin bedrohte der Paparazzi die Schauspielerin und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin bedrohte der Paparazzi die Schauspielerin;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin bedrohte der Paparazzi die Schauspielerin;Schauspielerin;1.5155246257781982;1.0245723724365234;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin bedrohte der Paparazzi die Kamera und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin bedrohte der Paparazzi die Kamera;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin bedrohte der Paparazzi die Kamera;Kamera;4.71081018447876;4.5391411781311035;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin erkannte der Paparazzi die Schauspielerin und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin erkannte der Paparazzi die Schauspielerin;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin erkannte der Paparazzi die Schauspielerin;Schauspielerin;2.734204053878784;2.3876705169677734;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin erkannte der Paparazzi die Kamera und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin erkannte der Paparazzi die Kamera;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin erkannte der Paparazzi die Kamera;Kamera;3.950477123260498;3.697336196899414;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin färbte der Paparazzi die Schauspielerin und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin färbte der Paparazzi die Schauspielerin;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin färbte der Paparazzi die Schauspielerin;Schauspielerin;8.358623504638672;8.455472946166992;1
Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin färbte der Paparazzi die Kamera und ferner sagte er, dass er sich so nicht behandeln lasse. ;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte, wurde sie sehr wütend, da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin färbte der Paparazzi die Kamera;Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin . Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen . Als die Schauspielerin den Paparazzi entdeckte , wurde sie sehr wütend , da sie nicht fotografiert werden wollte . Deshalb warf die Schauspielerin die Kamera um . Daraufhin färbte der Paparazzi die Kamera;Kamera;3.093052387237549;3.0495922565460205;1
Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe, die der Schneider auf einer Messe ersteigert hatte, einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider, die Schaufensterpuppe in die Nähe des Eingangs zu stellen, da das Licht dort besser war. Tatsächlich befand die Assistentin, dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin lobte der Schneider die Assistentin und dann sagte er, dass der Platz am Eingang eine gute Idee war.;Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe, die der Schneider auf einer Messe ersteigert hatte, einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider, die Schaufensterpuppe in die Nähe des Eingangs zu stellen, da das Licht dort besser war. Tatsächlich befand die Assistentin, dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin lobte der Schneider die Assistentin;Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe , die der Schneider auf einer Messe ersteigert hatte , einen Platz in dem Laden . Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens . Doch dann überzeugte sie den Schneider , die Schaufensterpuppe in die Nähe des Eingangs zu stellen , da das Licht dort besser war . Tatsächlich befand die Assistentin , dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme . Daraufhin lobte der Schneider die Assistentin;Assistentin;8.39178466796875;8.431185722351074;1
Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe, die der Schneider auf einer Messe ersteigert hatte, einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider, die Schaufensterpuppe in die Nähe des Eingangs zu stellen, da das Licht dort besser war. Tatsächlich befand die Assistentin, dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin lobte der Schneider die Schaufensterpuppe und dann sagte er, dass der Platz am Eingang eine gute Idee war.;Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe, die der Schneider auf einer Messe ersteigert hatte, einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider, die Schaufensterpuppe in die Nähe des Eingangs zu stellen, da das Licht dort besser war. Tatsächlich befand die Assistentin, dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin lobte der Schneider die Schaufensterpuppe;Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe , die der Schneider auf einer Messe ersteigert hatte , einen Platz in dem Laden . Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens . Doch dann überzeugte sie den Schneider , die Schaufensterpuppe in die Nähe des Eingangs zu stellen , da das Licht dort besser war . Tatsächlich befand die Assistentin , dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme . Daraufhin lobte der Schneider die Schaufensterpuppe;Schaufensterpuppe;0.6083847746485844;0.3654086258611642;1
